"longitude","latitude","StepLength","TurnAngle"
-121.784396828595,37.2153465013773,2.92763492402206,120.814223935126
-121.783604668993,37.2153158503173,70.3763541773319,68.4414023274321
-121.783522944235,37.2151237258713,22.5166088614831,48.9499028541247
-121.783530757984,37.2151129724171,1.38003188347632,128.092921140931
-121.78371324429,37.2154788709165,43.7080736453628,-83.5816001178518
-121.78405071966,37.2154048937429,31.0511077796498,0.599525605408246
-121.7843799671,37.2153356751571,30.2090600730421,8.32251205134759
-121.784401821842,37.2153337119834,1.95153778356962,-156.768053295499
-121.784376734604,37.2153276449824,2.32571415282975,156.773150550648
-121.784380377061,37.2153273177894,0.325219079251703,90.5388489581798
-121.784384019516,37.2153556925796,3.16485578941033,-155.142479679695
-121.78440047105,37.215317472153,4.48495271932195,-153.45027008797
-121.784387252022,37.2153278452565,1.64325446916758,-19.5188238037556
-121.784375383795,37.2153472826797,2.40016232124201,-66.4668665369287
-121.784395477799,37.2153661390969,2.74891812348031,-154.745281260874
-121.784386311169,37.2153391255859,3.10562648489551,-14.5627754786731
-121.784384960366,37.215337236775,0.241478487788401,-4.29683581784425
-121.784367158038,37.2153161643722,2.8217161293522,148.478464465865
-121.784389953623,37.2153244473919,2.2218549117548,-136.178703003694
-121.784363925566,37.2152722567417,6.23424916709398,165.642696955704
-121.784444711432,37.2153608513662,12.1660418893425,81.648140816947
-121.784431492424,37.2153712244764,1.64339588950735,149.765493472426
-121.784451055384,37.2153140733055,6.57438925631787,167.496816222831
-121.784447003114,37.2153801618694,7.34160231052753,150.249581978987
-121.784427849977,37.2153500251719,3.75090658002424,-39.258535565973
-121.784374032984,37.2153310428523,5.21937955496826,-137.345828648137
-121.784417863515,37.2154114815895,9.73560544811052,-135.233746930353
-121.784439718226,37.215366465281,5.3579841013628,-75.4478694442226
-121.784377675447,37.215330715658,6.78549519672728,-142.133755278609
-121.784397769462,37.2153854496244,6.32922008516144,-168.320494455319
-121.784394127001,37.215349899276,3.95768261564121,29.6449313341214
-121.78440047105,37.2153389986741,1.33398613505643,-46.8600525207953
-121.784394536936,37.215327190869,1.41204619320045,-127.676255430463
-121.784370390519,37.2153600720908,4.23085151274822,-154.917398473381
-121.784399120257,37.2153442853715,3.09301153758068,-5.95382921896527
-121.784505813194,37.2152715466973,12.440676060891,-160.096543592438
-121.784496236645,37.2152744171024,0.907456803513269,14.1260833871139
-121.78449259422,37.2152747442851,0.325330739613711,-77.2756700218217
-121.784490302521,37.2152913113377,1.84934164380244,-175.086147506908
-121.784493944945,37.2152766331411,1.66033358103083,-180
-121.784488951793,37.2152965980026,2.25907097183592,-15.1170407956446
-121.784490302521,37.2153128378479,1.80587071375494,177.007704190962
-121.784488951793,37.2153037735115,1.0128438415798,9.10641694989738
-121.784490302521,37.2152769603241,2.97752109241867,-98.3741469797021
-121.784374442955,37.2152868079757,10.3389681632489,-74.5082596559029
-121.784356230646,37.2153745499855,9.8684856006642,-171.08932012068
-121.784369449684,37.2153426503782,3.72875232463431,115.978855990164
-121.784359873112,37.2153455207772,1.3902166306281,92.9608115252277
-121.784362164757,37.2153361292644,1.06173874442805,123.265113048032
-121.784368098869,37.2153407615685,0.735831129028599,-97.65419739566
-121.784375383795,37.2153329316696,1.08292894080213,113.346152701963
-121.784387252022,37.2153493717798,2.10622532477395,-110.398416212323
-121.78438954368,37.2153471557754,0.319033854572633,-62.9642205510348
-121.784343421627,37.2152617576482,10.3213369085714,173.591004609242
-121.784346123286,37.2152655353787,0.482835385368576,66.4248889638368
-121.784331553434,37.215281195092,2.16571823235806,107.989958867886
-121.78429688965,37.2152421209096,5.31567116656331,-177.943061644067
-121.784371741333,37.2153332588643,12.0983957491328,-97.5240087469133
-121.784412339285,37.2153052102171,4.76062778425474,31.0860163388415
-121.784491243493,37.2152943819719,7.10402716303434,41.4845121845565
-121.784549643854,37.2153232832304,6.09423872402846,-131.218372122929
-121.784539126265,37.2152728544146,5.67255514397365,136.279720414459
-121.784543709711,37.2152755978456,0.508129048623578,-86.6527144134971
-121.784587540495,37.2152340525518,6.03119779315437,-163.400710523523
-121.784473850897,37.215293654325,12.0626645093405,-173.764873480876
-121.784650934035,37.2152214623151,17.6375478075713,169.432089211213
-121.784498528347,37.2153152541177,17.0644679683646,175.28036916255
-121.784729428924,37.2151472355432,27.7010538296106,-151.633257556722
-121.784541417987,37.2151845320672,17.189099163968,-3.80803897712784
-121.784499879068,37.2151951592488,3.87012276037431,-92.5536550285768
-121.784502170771,37.2152001186951,0.586665159337066,-9.436144987413
-121.784503521489,37.2152020076076,0.241427774098673,9.43264019335766
-121.784505813194,37.2152069670545,0.58657181944426,104.407692779029
-121.784467916785,37.2152100915035,3.38065934685919,-178.817166869119
-121.784527257999,37.215206185694,5.28359696149858,-149.136610034044
-121.784482076704,37.2151884379255,4.46676162400859,-78.6041694413105
-121.784460631929,37.2152107458323,3.12218121930485,66.3603554023424
-121.784416801521,37.2152020624772,4.00694234026299,176.689868172461
-121.784553286268,37.2152224987655,12.3217521624508,-160.741266273789
-121.784473850897,37.2151860217263,8.12814445461269,165.796933498596
-121.78451403903,37.2151950322113,3.70364940248065,161.075065822476
-121.784430020486,37.2151988649282,7.46778929596337,-178.315402541441
-121.784497587367,37.2151973753264,5.99799607423657,-134.116623364394
-121.784485719128,37.2151881107662,1.47152440709839,-129.349319936342
-121.784484368398,37.2152005728898,1.38786066246344,-27.9960462872816
-121.784488010823,37.2152074212462,0.825683821073849,-73.0132754526951
-121.784544119368,37.2152026609576,5.00682183492536,135.684400895049
-121.784502170771,37.2152431718222,5.83598109352077,-35.7865137362553
-121.784498528347,37.2152865520859,4.82399293736859,-53.2445716183601
-121.784531841433,37.2153093863513,3.89327056890429,-153.646390013563
-121.784528199014,37.2153025380316,0.82572414246836,-46.7841937769524
-121.784519973162,37.2153001217687,0.777595383662106,-122.105128703317
-121.784528199014,37.2153312400753,3.52897076228095,57.4822030758059
-121.784488542033,37.2153623594506,4.92997577346521,93.423479665123
-121.784407755954,37.2152881157381,10.9200452490001,-127.745870346598
-121.784349234952,37.2146797377182,69.3014031265628,14.3275623100479
-121.784390773504,37.214496895116,20.6191170493637,-64.6000391027877
-121.784200353437,37.2143874676977,20.8071663510093,19.6786158837954
-121.78382880646,37.2139570872547,58.0286632081255,-16.1209686019788
-121.782096442175,37.2128247987416,198.534202835061,-15.5125528600333
-121.779622491114,37.211954361067,239.844189536322,17.5783381268821
-121.778776152748,37.2113591677833,100.009630256153,-4.1949329184994
-121.777081757117,37.2103331008459,188.601402666059,-1.32203215031231
-121.775465052884,37.2094001791698,176.914768199297,33.7420804852214
-121.774442138373,37.2072057841793,259.848313971668,-8.84735356360218
-121.773401113061,37.205721639352,188.817712441777,-99.108090957221
-121.773384246947,37.2057323330343,1.91010460477724,-158.400837694553
-121.773397468162,37.2057291399243,1.22572017224811,-39.1711967968788
-121.773572626372,37.205521625422,27.7807777100336,-179.22024807826
-121.773369667312,37.2057551590624,31.5569265688846,-166.690164136235
-121.773513810185,37.2056517637426,17.1829386309936,-158.01302431885
-121.773254684365,37.2057267863813,24.4571665484358,175.69365093065
-121.773429411761,37.2056639627453,17.0014404807284,175.118408278547
-121.773290272639,37.205725871726,14.1302997649605,-168.610019972127
-121.773398396283,37.2056963184595,1.78579126815417,-111.764238243611
-121.773238746125,37.2056974823331,14.1693486646496,-172.190037871292
-121.773326789023,37.2057064881995,7.87735234743002,-114.921858479385
-121.773306210774,37.2056547078195,6.02850607099463,134.607728732177
-121.773513380128,37.2057390436586,20.6302229106119,176.285686127534
-121.77333086434,37.2056762947417,17.6309205159767,-15.4459250968618
-121.773210017148,37.2056630309713,10.825545507547,-172.024662084746
-121.773407972602,37.2057078022384,18.2571621428181,-6.11296665980819
-121.773505592176,37.2057211154714,8.78851902512617,-177.941262066524
-121.773407044471,37.2057047422158,8.93269748334679,-80.4954696558018
-121.773392464867,37.2057347445209,3.57151249748902,115.326327648678
-121.773355948342,37.2057038940088,4.7137777312466,155.168907258691
-121.773414832161,37.2057226703335,5.62579264779368,9.68936487819556
-121.773482794645,37.2057558826786,7.06824549250442,-170.757657831343
-121.773372384132,37.2056800117553,12.9183086103549,-155.784940775181
-121.773394751378,37.2057181716514,4.67619487285881,-85.4118204403647
-121.7734043277,37.2057153028199,0.907643173288023,87.3047885701006
-121.773441772593,37.205785095075,8.42660154512005,-159.215913900319
-121.773439916248,37.2057502696434,3.86746962239976,-33.461792325473
-121.773407972602,37.205714978541,4.83409702648805,-165.244082125882
-121.773428981548,37.2057584188216,5.16788883309058,-173.883719482144
-121.773397468162,37.2056645532435,10.7837731463284,149.34283415723
-121.773421193817,37.2056830802211,2.9426936049009,144.189586363997
-121.773340440644,37.2056734259239,7.24634189677499,-136.814432789012
-121.77341254564,37.205746419518,10.3219886709837,-176.120608599238
-121.773379673941,37.2057080683984,5.15925433119851,53.4090764852456
-121.773387891851,37.2056889509758,2.24301747663456,172.261362723364
-121.773409330985,37.2057025219387,2.22955323085218,39.9544263131662
-121.773413904021,37.2057052576837,0.506790863889079,28.0809609684556
-121.77343627135,37.2057434176261,4.67619487494116,140.389404327716
-121.773382888546,37.2057232607525,5.23888339368466,91.8315239090533
-121.773402969312,37.2056918778895,3.9116234805959,66.3939884021876
-121.773425766864,37.2056929922613,2.02714128835327,95.5741040060739
-121.773418477064,37.2057295223594,4.10448239044923,-118.659650828115
-121.773470003563,37.2057148538964,4.85390919774873,-160.769024319652
-121.773365524644,37.2057153777613,9.2725105689218,76.1375677711821
-121.773361449402,37.2057025134751,1.47252938764477,-88.9310006493363
-121.773322646475,37.2057097647193,3.53647135430812,11.4727015721185
-121.773219526761,37.2057121844546,9.15567422365289,-173.742948559957
-121.773435343185,37.2057260049582,19.2147426223247,-140.265700198035
-121.773387891851,37.2056889509758,5.88531475501829,-119.579689894556
-121.773380602041,37.2057111284236,2.5442722820186,28.5897311968642
-121.773360521324,37.2057281586283,2.59746896282211,-168.133450203281
-121.773397468162,37.2057076110431,3.99373427734693,-78.2380334100117
-121.773368308899,37.2056527947237,6.60968932420398,-137.815769094449
-121.773360521324,37.2056707482664,2.10851244545204,-76.2509435131076
-121.773399754673,37.2056910381659,4.14628887627849,162.334112192937
-121.773273836969,37.2056636385072,11.5811746916518,-172.775840377752
-121.773360521324,37.2056922771624,8.32347227552171,119.153732240546
-121.773343655185,37.205702970828,1.91002704999026,-147.665310557325
-121.773403399573,37.2056978901934,5.33213465780217,91.4126728803019
-121.773412115395,37.2057834651774,9.52635851113169,150.329061135746
-121.773345013612,37.2057048668298,10.5600320382178,-108.521048079698
-121.773318571143,37.2057327819098,3.88594557444643,-157.512165810024
-121.773374670632,37.205706496675,5.77010405794852,86.5351857343622
-121.77350566028,37.2058628539285,20.8831957478227,166.340346795393
-121.773403897441,37.2057882299628,12.2523087673072,11.1673633172618
-121.773349586588,37.2057291314698,8.13804478983074,-53.4463117569084
-121.773149775632,37.2057284740796,17.7331923570021,161.820453088662
-121.773314428619,37.2056858244048,15.3599306996396,103.796855130458
-121.773316284668,37.2057062969983,2.27748621381665,-86.6300988430758
-121.773399754673,37.2057053907674,7.40850374763494,-91.6617227815426
-121.773398826551,37.2056879781629,1.93377918358095,-123.56370792455
-121.773384246947,37.2056964515482,1.59950382979313,-74.2508761993981
-121.773391106471,37.2057113196242,1.75833744173521,60.6912006795217
-121.773361019064,37.2057395590563,4.11672614119891,-109.709806557479
-121.773405686086,37.205753080288,4.23856232492361,-113.292516032994
-121.773403399573,37.2057122427884,4.5355505253221,-17.6919202345711
-121.773396540043,37.2056973747349,1.75837327378673,13.432552547928
-121.773395181653,37.2056883024338,1.01392714786649,-101.940888400018
-121.773340010268,37.2057032951015,5.17132366906385,79.6720448822474
-121.773306210774,37.2056547078195,6.16924721431331,-44.9727701571325
-121.773208658624,37.2056324296868,9.00356726260407,-165.392183327681
-121.773624582572,37.205828726639,42.8591807024121,180
-121.773368739224,37.2057090412256,26.3039819386465,-142.210717837305
-121.773395181653,37.2057241838984,1.85758390410426,-47.4245330840636
-121.773411617502,37.2057146542622,1.80159019120455,104.327198421355
-121.773425766864,37.2057432263958,3.40974552115351,116.972055294687
-121.773413473779,37.2057423032808,1.09576353735794,46.8951213319925
-121.773357306759,37.2056842611528,8.14376653014989,172.052851085749
-121.773404757958,37.2057213150721,5.88531475562733,99.709920197278
-121.773381960443,37.2057345532961,2.50022855280707,-48.2877712688089
-121.773378315538,37.2057635827363,3.23718008439242,146.388142698466
-121.773364166232,37.2057421869209,2.68563422839105,151.847042897919
-121.773393823261,37.2057581693696,3.17357103108672,-110.720273504381
-121.7734043277,37.205722479123,4.06814055295834,-139.209193833825
-121.773365094314,37.2057452469826,4.30181845299513,-143.871410161024
-121.773389748073,37.2057453051704,2.18800960167658,56.1291222380457
-121.773399324405,37.2057567889443,1.53163223446438,-34.6368772642813
-121.773478221542,37.2057818520832,7.5340896093656,177.105158096295
-121.773423480339,37.2057669755391,5.13099078187889,152.737779579502
-121.773481866426,37.2057599988979,5.2391562924561,83.4521242127261
-121.773503305615,37.2058238038979,7.33068687889811,-14.0748580022677
-121.773538464271,37.2058742876249,6.41175311653839,164.732047939402
-121.773207233444,37.2056036170727,42.0244524557651,178.165386219704
-121.773265188634,37.205648038401,7.12375845313465,-23.8805052841939
-121.773435343185,37.2056972997365,16.0596335015544,157.237924812629
-121.773274334447,37.2057037439525,14.3072291247674,174.767057758921
-121.773381960443,37.2056914955302,9.64788138141908,20.5010374324865
-121.77341754892,37.2056977571035,3.23395725577364,7.74785541807708
-121.773425766864,37.2057001685704,0.776957578432534,115.415185370104
-121.77341254564,37.2057105379898,1.64325311753526,125.121384049486
-121.773403829831,37.2056680210349,4.78030311452548,-106.174901098338
-121.773372384132,37.2056800117553,3.09173034412302,-86.5929528827337
-121.773393823261,37.205722287912,5.06185442790592,123.568881329094
-121.773373312224,37.2057189532803,1.85758390410426,140.308429066946
-121.773385175053,37.2057138641776,1.19473239325119,-46.0630372854974
-121.773391536753,37.2056958030023,2.0819733832759,-175.868743699841
-121.773375598727,37.2057310856168,4.1625224964207,-118.507740311659
-121.773317212696,37.2057093570236,7.87990536566622,101.216860845074
-121.773355948342,37.2056464836601,7.77702220914738,-37.5218365904812
-121.773320360002,37.205503872309,16.1354543223284,-101.582726954906
-121.773279768345,37.2055175679053,3.90985619366554,-92.1400047732637
-121.77340525583,37.2057327154784,26.3413817989768,124.06849073745
-121.773371025723,37.2057283498483,3.07614278781613,-122.10719423181
-121.773374670632,37.2057352018619,0.826211164720281,-145.942844682748
-121.773376957133,37.205725805301,1.06220409010425,127.450468532007
-121.773402969312,37.2057492883527,3.48110866999271,-172.892411313134
-121.773394751378,37.2057397005572,1.28972347498053,118.089374502737
-121.773402041185,37.2057390519872,0.650872414366922,44.701463046528
-121.773423480339,37.2057526229515,2.42648499111996,154.052810578315
-121.773411617502,37.2057505357452,1.07797332571,-156.497187641967
-121.773447206038,37.20577114996,3.89959558566398,32.1986123989452
-121.773453137468,37.2057829580099,1.41191541088846,89.4609389185124
-121.773428053391,37.2057912402261,2.40835723411551,145.348594840192
-121.77344584768,37.2057692540058,2.90597624200369,-118.988722998378
-121.773386533453,37.2057659942399,5.27657460143994,41.7338436026573
-121.773342296755,37.2057297800311,5.61754411182368,-50.4796021032637
-121.773279337856,37.2057340208474,5.60734352545025,-158.308010402971
-121.773461355442,37.2057781932231,16.8809237026493,13.8448039948839
-121.77359134907,37.2058399860245,13.4202130641334,158.616566621182
-121.773411187257,37.2058162865523,16.2038764654012,129.627478101833
-121.773473218317,37.2057731041325,7.29815042944615,-53.1162892152568
-121.773472290109,37.2057628677378,1.13874736926797,-62.5145105296677
-121.77344127461,37.2057521656119,2.99766953615117,89.9788258008532
-121.773464502281,37.2057090581206,5.20818637129646,169.654037373665
-121.77345085093,37.2057564730731,5.39845449131999,5.86290494580157
-121.773442202783,37.2057767546037,2.37772810218546,40.276079988659
-121.773327717064,37.2058315453143,11.8401810298006,171.623765156625
-121.773437629715,37.2057596662018,12.5998825791202,120.696032569794
-121.773451348942,37.205832460393,8.16799363916161,-142.365271708945
-121.773537037717,37.2057091246303,15.6555288603325,-149.381656289757
-121.773505094003,37.2057240676767,3.28420266433268,-9.65728561023801
-121.773345511305,37.2058310880293,18.4819605555367,-151.608119970217
-121.773655666843,37.2057802306565,28.0983743716889,-154.598767686283
-121.773542539153,37.2057579782643,10.3391251286177,-14.7174134544935
-121.773412975882,37.2057596079978,11.4999271791235,159.667619688413
-121.773526103115,37.2057244500818,10.7710662708456,128.663770505961
-121.773506950492,37.2057732455579,5.67471855201585,-144.044398214338
-121.773571268102,37.2057350191081,7.11149582286189,-152.932571779603
-121.773434347264,37.2057534380834,12.3222287529831,-55.1509889526823
-121.773388322139,37.2058313124526,9.55721258961262,-149.705644837322
-121.773498732498,37.2057708340569,11.8761608037507,78.7138828057587
-121.773540252575,37.2058032563044,5.14969746029139,153.85026591707
-121.773335867684,37.2057496292896,19.0898445109408,158.365601138179
-121.773480938209,37.2057425862358,12.8983923750443,92.5514289451592
-121.773481866426,37.2057887040771,5.11765788262405,132.65644807811
-121.773447206038,37.2057639736629,4.12204596048737,-23.6442019936328
-121.773443991329,37.2057631338275,0.300154127105087,151.306605927409
-121.773616863036,37.2057372477381,15.6086900135173,44.1599131856516
-121.773788876044,37.2058285106496,18.3189201295936,162.95706944921
-121.773504663932,37.2057611132194,26.3085833596823,-158.155815926549
-121.773526103115,37.2057746841661,2.42640577679955,129.803706102438
-121.773489156189,37.2057808791869,3.35023195177506,36.8532414506308
-121.773428981548,37.2057584188216,5.89317601954682,58.3817673958232
-121.773421193817,37.2057046091308,6.01032108724729,154.164542908961
-121.773449492575,37.2057402245,4.68224301919434,-156.134997963951
-121.773442632971,37.20570382749,4.08406234551405,-165.917531932991
-121.773437629715,37.2057453136003,4.6244955101808,174.936568255915
-121.773438059911,37.2057010917481,4.90666574213189,-143.116389212006
-121.773501019056,37.2057327323194,6.86887084276473,-167.61174871303
-121.77344127461,37.2057019314861,6.30815646286,91.3942618429449
-121.773471361903,37.2056665157678,4.75076938734589,-140.998325436538
-121.773431698289,37.2056760950754,3.67710022981776,-139.024332550109
-121.773574912963,37.2057275185128,13.932097378172,123.643815534069
-121.773528389686,37.2057509350225,4.878332498764,11.8664395719017
-121.773373742539,37.2057967283324,14.6349962911153,-169.453757087489
-121.773584489272,37.2057677074779,18.9785964518901,-158.589444130508
-121.773497804263,37.2057534213986,7.85482811846326,158.894344137752
-121.773537965998,37.2057480661781,3.61346450548137,77.3098243435156
-121.773553473754,37.2057785342716,3.64994982889015,109.544204474053
-121.773489156189,37.2057808791869,5.71406987131578,-179.651096770962
-121.773528389686,37.2057796402141,3.48468223285774,-16.0240819295911
-121.773681679408,37.205739126866,14.3276197824818,-116.401661445537
-121.773513742042,37.2056033181602,21.1941366811503,-144.774031164959
-121.773534751146,37.2057041686104,11.3439489523657,90.4713158077312
-121.773487299741,37.2057101724688,4.26353716919831,-124.445182456706
-121.773523816547,37.2057410229478,4.71370804405554,-71.4596784326239
-121.773545255731,37.2057330649987,2.09757370870462,-95.0978845079847
-121.773533392852,37.2057166252123,2.10608826541166,4.42707627819905
-121.773514670294,37.205685317388,3.85068251823065,-168.467986280262
-121.77352060172,37.2057043017091,2.17128624139127,-176.586159401763
-121.773477655484,37.2055210701952,20.684455226816,-176.240597623429
-121.773508308806,37.2057249074484,22.7794547818348,-38.8255105490499
-121.77351424024,37.2057295391929,0.735689750446264,169.225556236818
-121.773415692637,37.2056772845063,10.4931732520912,-152.167873383599
-121.773505162105,37.2058083953021,16.573047275919,-161.736390729034
-121.773476365119,37.2056824401266,14.2069200660727,139.503981718995
-121.773525174848,37.2057142137456,5.58512839814084,152.841397177794
-121.773480938209,37.2057067047555,4.01338239502709,-145.442185309641
-121.773494159389,37.2057178642339,1.70584843936242,-64.0669028196262
-121.773548900594,37.2057040355097,5.09479856491344,180
-121.773507380559,37.2057146711168,3.8692071866606,-0.63361205008502
-121.773484583088,37.2057207330693,2.1321652848595,58.5560922007324
-121.77344670804,37.2056951629089,4.39865074656306,128.524493598415
-121.773566264966,37.2056760368571,10.8206719517068,119.421937226924
-121.773530676258,37.2057630673675,10.1596523528898,146.72747278018
-121.773521529981,37.2057360669159,3.10377272947558,59.3517141021864
-121.773554832035,37.2057086672514,4.23994957747832,-162.396998421153
-121.773513311987,37.2057264791478,4.1813930016887,123.293623895154
-121.773521960021,37.2056487873711,8.65429079527299,-164.656434334465
-121.773491012644,37.2057152362893,7.86773729249446,-55.2158684394829
-121.773559903539,37.2057945666224,10.7171490431956,-141.653291880558
-121.773563050064,37.2057541365338,4.49454650090716,-131.494419899371
-121.773521099939,37.2057802888138,4.72025838285926,102.116545383023
-121.773501019056,37.2057470849192,4.09249637565528,150.159205755218
-121.773541610865,37.2057692707759,4.36319365867345,-138.377152683725
-121.773535679424,37.2057502864381,2.17118954762979,-154.734166995578
-121.773511025428,37.2057143468354,5.91747393841019,176.602365413031
-121.773542969155,37.2057783430153,7.64563795804348,-118.757668889894
-121.773547542309,37.2057739025234,0.638298338918859,106.601845501657
-121.773602283638,37.2058390130705,8.70585931816851,22.9981517798441
-121.773610071829,37.2058712940901,3.64773189932347,161.856378902491
-121.773509667118,37.2057268034326,18.341697161994,-179.284573023472
-121.773565336651,37.205809326651,10.4042610508022,-173.25820069366
-121.773537037717,37.2057521824034,6.81975207308778,121.834951533773
-121.773545685727,37.2057534297806,0.779859532145558,107.116385432786
-121.773522458244,37.2057893610513,4.48805761552169,-107.384698188961
-121.773650663781,37.2058073642708,11.5521114526028,-158.938154164495
-121.773495947798,37.2057329487275,16.02213515177,25.5616334320135
-121.773454925984,37.2056832217779,6.6103079556433,-170.484721595419
-121.77352338651,37.2058067737658,14.9946314229374,151.016808830756
-121.77339703789,37.2057303039902,14.0615123845111,175.772487874845
-121.77343627135,37.205750593933,4.14625740809849,-55.3161554642728
-121.773461355442,37.2057423117026,2.40839658212564,-48.5954435983946
-121.773469573426,37.2057231942542,2.24311245588897,-128.124391145766
-121.773422121965,37.2057363743801,4.45788154261449,155.234991557215
-121.773450420757,37.2057145793037,3.48645238796285,74.7999149675592
-121.773497872329,37.205737280746,4.90704402524187,-157.110914908218
-121.773467286878,37.2057038855863,4.59316675950766,177.706177260902
-121.773481436311,37.2057181051338,2.01637710997672,76.0669518534652
-121.773459997092,37.2057404157252,3.12222200560133,-13.5676723392142
-121.77344084442,37.2057748586518,4.18259667469178,86.1673837889032
-121.773407972602,37.2057652126208,3.10741445038889,167.12804408984
-121.773563118447,37.2057810538529,13.8806254493897,172.366125844467
-121.773458638741,37.2057815776309,9.27251249022451,25.0054013477919
-121.773061170532,37.205645270067,28.5805141132909,169.608826063797
-121.773403399573,37.2057050664915,31.0885388387411,-119.44923014637
-121.773379673941,37.2056434817138,7.150005819226,143.037915428455
-121.7734152624,37.2056640958629,3.89953798470095,55.7467813761571
-121.773414334261,37.205689741078,2.8465636639318,-71.3394595286364
-121.773490084415,37.2057121762522,7.16878813768704,-167.68715499348
-121.773416190542,37.2056743321586,7.78698302139924,-175.168661390863
-121.773443991329,37.2056913708933,3.10831055366585,174.043131288143
-121.773361879739,37.2056511153993,8.54723287691118,159.47556225253
-121.773421624043,37.2056603873603,5.40111840458661,-164.249398461582
-121.773366883054,37.2056383345909,5.43959887727117,-164.217587654875
-121.773468645222,37.2057129579005,12.2522421499988,176.431102128942
-121.773361879739,37.2056439390993,12.1829394687827,-175.734525438442
-121.773390178358,37.2056652017735,3.44569893244549,-33.2368376679849
-121.773444919503,37.2056729019722,4.93289721768142,-134.409283174302
-121.773436701549,37.2056633142131,1.28986282114719,-65.6477452577786
-121.773348658524,37.2056758373777,7.93622172365243,16.0295399691645
-121.773275692924,37.2056697584596,6.51074247495977,153.521901323334
-121.773313998195,37.2056582831923,3.63016366678014,131.772520740102
-121.773437629715,37.2057309609933,13.4121717468872,-97.1175351917675
-121.773449922749,37.2057103552349,2.53323463821215,-86.1600768275809
